observation_date,calendar_year,team_abbreviation,team_name,conference,team_strength_index,is_game_day,opponent_abbreviation,points_for,points_against,win_flag,point_differential
2023-07-11,2023,DEN,Denver Nuggets,Western,108.52,0,,,,,
2023-07-11,2023,GSW,Golden State Warriors,Western,101.42,0,,,,,
2023-07-11,2023,LAL,Los Angeles Lakers,Western,99.35,0,,,,,
2023-07-12,2023,BOS,Boston Celtics,Eastern,111.43,0,,,,,
2023-07-12,2023,MIA,Miami Heat,Eastern,107.34,0,,,,,
2023-07-12,2023,MIL,Milwaukee Bucks,Eastern,108.27,0,,,,,
2023-07-12,2023,DEN,Denver Nuggets,Western,108.84,0,,,,,
2023-07-12,2023,GSW,Golden State Warriors,Western,101.71,0,,,,,
2023-07-12,2023,LAL,Los Angeles Lakers,Western,99.94,0,,,,,
2023-07-13,2023,BOS,Boston Celtics,Eastern,110.26,0,,,,,
2023-07-13,2023,MIA,Miami Heat,Eastern,108.12,0,,,,,
2023-07-13,2023,MIL,Milwaukee Bucks,Eastern,107.93,0,,,,,
2023-07-13,2023,DEN,Denver Nuggets,Western,108.66,0,,,,,
2023-07-13,2023,GSW,Golden State Warriors,Western,101.21,0,,,,,
2023-07-13,2023,LAL,Los Angeles Lakers,Western,99.79,0,,,,,
2023-07-14,2023,BOS,Boston Celtics,Eastern,110.45,0,,,,,
2023-07-14,2023,MIA,Miami Heat,Eastern,108.09,0,,,,,
2023-07-14,2023,MIL,Milwaukee Bucks,Eastern,109.15,0,,,,,
2023-07-14,2023,DEN,Denver Nuggets,Western,107.78,0,,,,,
2023-07-14,2023,GSW,Golden State Warriors,Western,102.30,0,,,,,
2023-07-14,2023,LAL,Los Angeles Lakers,Western,99.93,0,,,,,
2023-07-15,2023,BOS,Boston Celtics,Eastern,110.46,0,,,,,
2023-07-15,2023,MIA,Miami Heat,Eastern,107.90,0,,,,,
2023-07-15,2023,MIL,Milwaukee Bucks,Eastern,107.97,0,,,,,
2023-07-15,2023,DEN,Denver Nuggets,Western,108.20,0,,,,,
2023-07-15,2023,GSW,Golden State Warriors,Western,101.67,0,,,,,
2023-07-15,2023,LAL,Los Angeles Lakers,Western,98.89,0,,,,,
2023-07-16,2023,BOS,Boston Celtics,Eastern,111.23,0,,,,,
2023-07-16,2023,MIA,Miami Heat,Eastern,107.66,0,,,,,
2023-07-16,2023,MIL,Milwaukee Bucks,Eastern,108.21,0,,,,,
2023-07-16,2023,DEN,Denver Nuggets,Western,108.64,0,,,,,
2023-07-16,2023,GSW,Golden State Warriors,Western,101.32,0,,,,,
2023-07-16,2023,LAL,Los Angeles Lakers,Western,98.95,0,,,,,
2023-07-17,2023,BOS,Boston Celtics,Eastern,112.16,0,,,,,
2023-07-17,2023,MIA,Miami Heat,Eastern,107.51,0,,,,,
2023-07-17,2023,MIL,Milwaukee Bucks,Eastern,109.11,0,,,,,
2023-07-17,2023,DEN,Denver Nuggets,Western,107.98,0,,,,,
2023-07-17,2023,GSW,Golden State Warriors,Western,101.52,0,,,,,
2023-07-17,2023,LAL,Los Angeles Lakers,Western,99.32,0,,,,,
2023-07-18,2023,BOS,Boston Celtics,Eastern,111.64,0,,,,,
2023-07-18,2023,MIA,Miami Heat,Eastern,108.75,0,,,,,
2023-07-18,2023,MIL,Milwaukee Bucks,Eastern,107.95,0,,,,,
2023-07-18,2023,DEN,Denver Nuggets,Western,107.35,0,,,,,
2023-07-18,2023,GSW,Golden State Warriors,Western,101.68,0,,,,,
2023-07-18,2023,LAL,Los Angeles Lakers,Western,100.39,0,,,,,
2023-07-19,2023,BOS,Boston Celtics,Eastern,112.71,0,,,,,
2023-07-19,2023,MIA,Miami Heat,Eastern,108.80,0,,,,,
2023-07-19,2023,MIL,Milwaukee Bucks,Eastern,108.41,0,,,,,
2023-07-19,2023,DEN,Denver Nuggets,Western,108.16,0,,,,,
2023-07-19,2023,GSW,Golden State Warriors,Western,101.14,0,,,,,
2023-07-19,2023,LAL,Los Angeles Lakers,Western,99.79,0,,,,,
2023-07-20,2023,BOS,Boston Celtics,Eastern,111.73,0,,,,,
2023-07-20,2023,MIA,Miami Heat,Eastern,107.28,0,,,,,
2023-07-20,2023,MIL,Milwaukee Bucks,Eastern,107.82,0,,,,,
2023-07-20,2023,DEN,Denver Nuggets,Western,106.80,0,,,,,
2023-07-20,2023,GSW,Golden State Warriors,Western,102.10,0,,,,,
2023-07-20,2023,LAL,Los Angeles Lakers,Western,100.09,0,,,,,
2023-07-21,2023,BOS,Boston Celtics,Eastern,111.44,0,,,,,
2023-07-21,2023,MIA,Miami Heat,Eastern,107.63,0,,,,,
2023-07-21,2023,MIL,Milwaukee Bucks,Eastern,107.41,0,,,,,
2023-07-21,2023,DEN,Denver Nuggets,Western,107.76,0,,,,,
2023-07-21,2023,GSW,Golden State Warriors,Western,100.81,0,,,,,
2023-07-21,2023,LAL,Los Angeles Lakers,Western,100.00,0,,,,,
2023-07-22,2023,BOS,Boston Celtics,Eastern,111.90,0,,,,,
2023-07-22,2023,MIA,Miami Heat,Eastern,108.60,0,,,,,
2023-07-22,2023,MIL,Milwaukee Bucks,Eastern,107.81,0,,,,,
2023-07-22,2023,DEN,Denver Nuggets,Western,107.09,0,,,,,
2023-07-22,2023,GSW,Golden State Warriors,Western,100.78,0,,,,,
2023-07-22,2023,LAL,Los Angeles Lakers,Western,99.82,0,,,,,
2023-07-23,2023,BOS,Boston Celtics,Eastern,111.60,0,,,,,
2023-07-23,2023,MIA,Miami Heat,Eastern,107.58,0,,,,,
2023-07-23,2023,MIL,Milwaukee Bucks,Eastern,107.46,0,,,,,
2023-07-23,2023,DEN,Denver Nuggets,Western,107.25,0,,,,,
2023-07-23,2023,GSW,Golden State Warriors,Western,101.39,0,,,,,
2023-07-23,2023,LAL,Los Angeles Lakers,Western,100.38,0,,,,,
2023-07-24,2023,BOS,Boston Celtics,Eastern,111.81,0,,,,,
2023-07-24,2023,MIA,Miami Heat,Eastern,107.66,0,,,,,
2023-07-24,2023,MIL,Milwaukee Bucks,Eastern,107.38,0,,,,,
2023-07-24,2023,DEN,Denver Nuggets,Western,107.04,0,,,,,
2023-07-24,2023,GSW,Golden State Warriors,Western,100.70,0,,,,,
2023-07-24,2023,LAL,Los Angeles Lakers,Western,99.35,0,,,,,
2023-07-25,2023,BOS,Boston Celtics,Eastern,112.72,0,,,,,
2023-07-25,2023,MIA,Miami Heat,Eastern,108.08,0,,,,,
2023-07-25,2023,MIL,Milwaukee Bucks,Eastern,107.12,0,,,,,
2023-07-25,2023,DEN,Denver Nuggets,Western,106.49,0,,,,,
2023-07-25,2023,GSW,Golden State Warriors,Western,101.82,0,,,,,
2023-07-25,2023,LAL,Los Angeles Lakers,Western,99.44,0,,,,,
2023-07-26,2023,BOS,Boston Celtics,Eastern,112.72,0,,,,,
2023-07-26,2023,MIA,Miami Heat,Eastern,107.42,0,,,,,
2023-07-26,2023,MIL,Milwaukee Bucks,Eastern,107.66,0,,,,,
2023-07-26,2023,DEN,Denver Nuggets,Western,107.41,0,,,,,
2023-07-26,2023,GSW,Golden State Warriors,Western,101.82,0,,,,,
2023-07-26,2023,LAL,Los Angeles Lakers,Western,99.62,0,,,,,
2023-07-27,2023,BOS,Boston Celtics,Eastern,112.93,0,,,,,
2023-07-27,2023,MIA,Miami Heat,Eastern,107.35,0,,,,,
2023-07-27,2023,MIL,Milwaukee Bucks,Eastern,106.98,0,,,,,
2023-07-27,2023,DEN,Denver Nuggets,Western,107.07,0,,,,,
2023-07-27,2023,GSW,Golden State Warriors,Western,100.68,0,,,,,
2023-07-27,2023,LAL,Los Angeles Lakers,Western,101.10,0,,,,,
2023-07-28,2023,BOS,Boston Celtics,Eastern,112.24,0,,,,,
2023-07-28,2023,MIA,Miami Heat,Eastern,107.11,0,,,,,
2023-07-28,2023,MIL,Milwaukee Bucks,Eastern,107.16,0,,,,,
2023-07-28,2023,DEN,Denver Nuggets,Western,106.98,0,,,,,
2023-07-28,2023,GSW,Golden State Warriors,Western,100.66,0,,,,,
2023-07-28,2023,LAL,Los Angeles Lakers,Western,99.76,0,,,,,
2023-07-29,2023,BOS,Boston Celtics,Eastern,113.35,0,,,,,
2023-07-29,2023,MIA,Miami Heat,Eastern,107.86,0,,,,,
2023-07-29,2023,MIL,Milwaukee Bucks,Eastern,105.99,0,,,,,
2023-07-29,2023,DEN,Denver Nuggets,Western,107.27,0,,,,,
2023-07-29,2023,GSW,Golden State Warriors,Western,101.56,0,,,,,
2023-07-29,2023,LAL,Los Angeles Lakers,Western,99.84,0,,,,,
2023-07-30,2023,BOS,Boston Celtics,Eastern,113.53,0,,,,,
2023-07-30,2023,MIA,Miami Heat,Eastern,106.47,0,,,,,
2023-07-30,2023,MIL,Milwaukee Bucks,Eastern,106.91,0,,,,,
2023-07-30,2023,DEN,Denver Nuggets,Western,105.76,0,,,,,
2023-07-30,2023,GSW,Golden State Warriors,Western,100.60,0,,,,,
2023-07-30,2023,LAL,Los Angeles Lakers,Western,99.93,0,,,,,
2023-07-31,2023,BOS,Boston Celtics,Eastern,112.96,0,,,,,
2023-07-31,2023,MIA,Miami Heat,Eastern,107.78,0,,,,,
2023-07-31,2023,MIL,Milwaukee Bucks,Eastern,105.63,0,,,,,
2023-07-31,2023,DEN,Denver Nuggets,Western,106.82,0,,,,,
2023-07-31,2023,GSW,Golden State Warriors,Western,100.66,0,,,,,
2023-07-31,2023,LAL,Los Angeles Lakers,Western,101.08,0,,,,,
2023-08-01,2023,BOS,Boston Celtics,Eastern,112.82,0,,,,,
2023-08-01,2023,MIA,Miami Heat,Eastern,106.35,0,,,,,
2023-08-01,2023,MIL,Milwaukee Bucks,Eastern,105.17,0,,,,,
2023-08-01,2023,DEN,Denver Nuggets,Western,106.84,0,,,,,
2023-08-01,2023,GSW,Golden State Warriors,Western,100.81,0,,,,,
2023-08-01,2023,LAL,Los Angeles Lakers,Western,100.39,0,,,,,
2023-08-02,2023,BOS,Boston Celtics,Eastern,112.67,0,,,,,
2023-08-02,2023,MIA,Miami Heat,Eastern,106.40,0,,,,,
2023-08-02,2023,MIL,Milwaukee Bucks,Eastern,106.68,0,,,,,
2023-08-02,2023,DEN,Denver Nuggets,Western,106.67,0,,,,,
2023-08-02,2023,GSW,Golden State Warriors,Western,102.39,0,,,,,
2023-08-02,2023,LAL,Los Angeles Lakers,Western,100.75,0,,,,,
2023-08-03,2023,BOS,Boston Celtics,Eastern,112.98,0,,,,,
2023-08-03,2023,MIA,Miami Heat,Eastern,106.24,0,,,,,
2023-08-03,2023,MIL,Milwaukee Bucks,Eastern,105.48,0,,,,,
2023-08-03,2023,DEN,Denver Nuggets,Western,106.65,0,,,,,
2023-08-03,2023,GSW,Golden State Warriors,Western,101.18,0,,,,,
2023-08-03,2023,LAL,Los Angeles Lakers,Western,101.47,0,,,,,
2023-08-04,2023,BOS,Boston Celtics,Eastern,113.34,0,,,,,
2023-08-04,2023,MIA,Miami Heat,Eastern,107.47,0,,,,,
2023-08-04,2023,MIL,Milwaukee Bucks,Eastern,106.41,0,,,,,
2023-08-04,2023,DEN,Denver Nuggets,Western,106.27,0,,,,,
2023-08-04,2023,GSW,Golden State Warriors,Western,101.26,0,,,,,
2023-08-04,2023,LAL,Los Angeles Lakers,Western,101.04,0,,,,,
2023-08-05,2023,BOS,Boston Celtics,Eastern,111.86,0,,,,,
2023-08-05,2023,MIA,Miami Heat,Eastern,107.22,0,,,,,
2023-08-05,2023,MIL,Milwaukee Bucks,Eastern,104.79,0,,,,,
2023-08-05,2023,DEN,Denver Nuggets,Western,105.82,0,,,,,
2023-08-05,2023,GSW,Golden State Warriors,Western,101.39,0,,,,,
2023-08-05,2023,LAL,Los Angeles Lakers,Western,101.02,0,,,,,
2023-08-06,2023,BOS,Boston Celtics,Eastern,113.05,0,,,,,
2023-08-06,2023,MIA,Miami Heat,Eastern,105.83,0,,,,,
2023-08-06,2023,MIL,Milwaukee Bucks,Eastern,104.63,0,,,,,
2023-08-06,2023,DEN,Denver Nuggets,Western,105.86,0,,,,,
2023-08-06,2023,GSW,Golden State Warriors,Western,101.26,0,,,,,
2023-08-06,2023,LAL,Los Angeles Lakers,Western,101.07,0,,,,,
2023-08-07,2023,BOS,Boston Celtics,Eastern,112.96,0,,,,,
2023-08-07,2023,MIA,Miami Heat,Eastern,106.82,0,,,,,
2023-08-07,2023,MIL,Milwaukee Bucks,Eastern,104.97,0,,,,,
2023-08-07,2023,DEN,Denver Nuggets,Western,106.25,0,,,,,
2023-08-07,2023,GSW,Golden State Warriors,Western,102.05,0,,,,,
2023-08-07,2023,LAL,Los Angeles Lakers,Western,102.15,0,,,,,
2023-08-08,2023,BOS,Boston Celtics,Eastern,111.73,0,,,,,
2023-08-08,2023,MIA,Miami Heat,Eastern,105.50,0,,,,,
2023-08-08,2023,MIL,Milwaukee Bucks,Eastern,104.63,0,,,,,
2023-08-08,2023,DEN,Denver Nuggets,Western,106.15,0,,,,,
2023-08-08,2023,GSW,Golden State Warriors,Western,102.05,0,,,,,
2023-08-08,2023,LAL,Los Angeles Lakers,Western,101.35,0,,,,,
2023-08-09,2023,BOS,Boston Celtics,Eastern,111.69,0,,,,,
2023-08-09,2023,MIA,Miami Heat,Eastern,106.91,0,,,,,
2023-08-09,2023,MIL,Milwaukee Bucks,Eastern,104.90,0,,,,,
2023-08-09,2023,DEN,Denver Nuggets,Western,105.21,0,,,,,
2023-08-09,2023,GSW,Golden State Warriors,Western,102.29,0,,,,,
2023-08-09,2023,LAL,Los Angeles Lakers,Western,101.45,0,,,,,
2023-08-10,2023,BOS,Boston Celtics,Eastern,113.39,0,,,,,
2023-08-10,2023,MIA,Miami Heat,Eastern,105.25,0,,,,,
2023-08-10,2023,MIL,Milwaukee Bucks,Eastern,105.48,0,,,,,
2023-08-10,2023,DEN,Denver Nuggets,Western,106.38,0,,,,,
2023-08-10,2023,GSW,Golden State Warriors,Western,101.66,0,,,,,
2023-08-10,2023,LAL,Los Angeles Lakers,Western,100.87,0,,,,,
2023-08-11,2023,BOS,Boston Celtics,Eastern,112.04,0,,,,,
2023-08-11,2023,MIA,Miami Heat,Eastern,105.34,0,,,,,
2023-08-11,2023,MIL,Milwaukee Bucks,Eastern,104.56,0,,,,,
2023-08-11,2023,DEN,Denver Nuggets,Western,106.74,0,,,,,
2023-08-11,2023,GSW,Golden State Warriors,Western,102.55,0,,,,,
2023-08-11,2023,LAL,Los Angeles Lakers,Western,100.93,0,,,,,
2023-08-12,2023,BOS,Boston Celtics,Eastern,111.90,0,,,,,
2023-08-12,2023,MIA,Miami Heat,Eastern,105.10,0,,,,,
2023-08-12,2023,MIL,Milwaukee Bucks,Eastern,105.21,0,,,,,
2023-08-12,2023,DEN,Denver Nuggets,Western,106.98,0,,,,,
2023-08-12,2023,GSW,Golden State Warriors,Western,102.92,0,,,,,
2023-08-12,2023,LAL,Los Angeles Lakers,Western,101.32,0,,,,,
2023-08-13,2023,BOS,Boston Celtics,Eastern,112.18,0,,,,,
2023-08-13,2023,MIA,Miami Heat,Eastern,106.18,0,,,,,
2023-08-13,2023,MIL,Milwaukee Bucks,Eastern,104.03,0,,,,,
2023-08-13,2023,DEN,Denver Nuggets,Western,106.05,0,,,,,
2023-08-13,2023,GSW,Golden State Warriors,Western,101.51,0,,,,,
2023-08-13,2023,LAL,Los Angeles Lakers,Western,101.96,0,,,,,
2023-08-14,2023,BOS,Boston Celtics,Eastern,113.01,0,,,,,
2023-08-14,2023,MIA,Miami Heat,Eastern,105.59,0,,,,,
2023-08-14,2023,MIL,Milwaukee Bucks,Eastern,104.90,0,,,,,
2023-08-14,2023,DEN,Denver Nuggets,Western,106.43,0,,,,,
2023-08-14,2023,GSW,Golden State Warriors,Western,102.09,0,,,,,
2023-08-14,2023,LAL,Los Angeles Lakers,Western,101.75,0,,,,,
2023-08-15,2023,BOS,Boston Celtics,Eastern,112.99,0,,,,,
2023-08-15,2023,MIA,Miami Heat,Eastern,105.59,0,,,,,
2023-08-15,2023,MIL,Milwaukee Bucks,Eastern,105.61,0,,,,,
2023-08-15,2023,DEN,Denver Nuggets,Western,105.77,0,,,,,
2023-08-15,2023,GSW,Golden State Warriors,Western,102.98,0,,,,,
2023-08-15,2023,LAL,Los Angeles Lakers,Western,101.78,0,,,,,
2023-08-16,2023,BOS,Boston Celtics,Eastern,112.96,0,,,,,
2023-08-16,2023,MIA,Miami Heat,Eastern,105.52,0,,,,,
2023-08-16,2023,MIL,Milwaukee Bucks,Eastern,105.57,0,,,,,
2023-08-16,2023,DEN,Denver Nuggets,Western,105.62,0,,,,,
2023-08-16,2023,GSW,Golden State Warriors,Western,101.82,0,,,,,
2023-08-16,2023,LAL,Los Angeles Lakers,Western,101.74,0,,,,,
2023-08-17,2023,BOS,Boston Celtics,Eastern,112.21,0,,,,,
2023-08-17,2023,MIA,Miami Heat,Eastern,105.53,0,,,,,
2023-08-17,2023,MIL,Milwaukee Bucks,Eastern,104.53,0,,,,,
2023-08-17,2023,DEN,Denver Nuggets,Western,107.14,0,,,,,
2023-08-17,2023,GSW,Golden State Warriors,Western,101.72,0,,,,,
2023-08-17,2023,LAL,Los Angeles Lakers,Western,102.25,0,,,,,
2023-08-18,2023,BOS,Boston Celtics,Eastern,112.68,0,,,,,
2023-08-18,2023,MIA,Miami Heat,Eastern,104.90,0,,,,,
2023-08-18,2023,MIL,Milwaukee Bucks,Eastern,104.00,0,,,,,
2023-08-18,2023,DEN,Denver Nuggets,Western,105.75,0,,,,,
2023-08-18,2023,GSW,Golden State Warriors,Western,102.49,0,,,,,
2023-08-18,2023,LAL,Los Angeles Lakers,Western,101.47,0,,,,,
2023-08-19,2023,BOS,Boston Celtics,Eastern,112.50,0,,,,,
2023-08-19,2023,MIA,Miami Heat,Eastern,105.50,0,,,,,
2023-08-19,2023,MIL,Milwaukee Bucks,Eastern,105.39,0,,,,,
2023-08-19,2023,DEN,Denver Nuggets,Western,106.53,0,,,,,
2023-08-19,2023,GSW,Golden State Warriors,Western,102.58,0,,,,,
2023-08-19,2023,LAL,Los Angeles Lakers,Western,101.80,0,,,,,
2023-08-20,2023,BOS,Boston Celtics,Eastern,112.40,0,,,,,
2023-08-20,2023,MIA,Miami Heat,Eastern,105.38,0,,,,,
2023-08-20,2023,MIL,Milwaukee Bucks,Eastern,104.70,0,,,,,
2023-08-20,2023,DEN,Denver Nuggets,Western,106.85,0,,,,,
2023-08-20,2023,GSW,Golden State Warriors,Western,103.14,0,,,,,
2023-08-20,2023,LAL,Los Angeles Lakers,Western,102.32,0,,,,,
2023-08-21,2023,BOS,Boston Celtics,Eastern,112.22,0,,,,,
2023-08-21,2023,MIA,Miami Heat,Eastern,105.27,0,,,,,
2023-08-21,2023,MIL,Milwaukee Bucks,Eastern,105.42,0,,,,,
2023-08-21,2023,DEN,Denver Nuggets,Western,106.54,0,,,,,
2023-08-21,2023,GSW,Golden State Warriors,Western,103.24,0,,,,,
2023-08-21,2023,LAL,Los Angeles Lakers,Western,101.13,0,,,,,
2023-08-22,2023,BOS,Boston Celtics,Eastern,110.95,0,,,,,
2023-08-22,2023,MIA,Miami Heat,Eastern,104.62,0,,,,,
2023-08-22,2023,MIL,Milwaukee Bucks,Eastern,104.74,0,,,,,
2023-08-22,2023,DEN,Denver Nuggets,Western,106.82,0,,,,,
2023-08-22,2023,GSW,Golden State Warriors,Western,102.83,0,,,,,
2023-08-22,2023,LAL,Los Angeles Lakers,Western,100.99,0,,,,,
2023-08-23,2023,BOS,Boston Celtics,Eastern,111.45,0,,,,,
2023-08-23,2023,MIA,Miami Heat,Eastern,105.04,0,,,,,
2023-08-23,2023,MIL,Milwaukee Bucks,Eastern,104.26,0,,,,,
2023-08-23,2023,DEN,Denver Nuggets,Western,106.14,0,,,,,
2023-08-23,2023,GSW,Golden State Warriors,Western,103.39,0,,,,,
2023-08-23,2023,LAL,Los Angeles Lakers,Western,101.97,0,,,,,
2023-08-24,2023,BOS,Boston Celtics,Eastern,112.35,0,,,,,
2023-08-24,2023,MIA,Miami Heat,Eastern,104.54,0,,,,,
2023-08-24,2023,MIL,Milwaukee Bucks,Eastern,104.31,0,,,,,
2023-08-24,2023,DEN,Denver Nuggets,Western,105.88,0,,,,,
2023-08-24,2023,GSW,Golden State Warriors,Western,103.15,0,,,,,
2023-08-24,2023,LAL,Los Angeles Lakers,Western,102.54,0,,,,,
2023-08-25,2023,BOS,Boston Celtics,Eastern,112.06,0,,,,,
2023-08-25,2023,MIA,Miami Heat,Eastern,105.47,0,,,,,
2023-08-25,2023,MIL,Milwaukee Bucks,Eastern,105.66,0,,,,,
2023-08-25,2023,DEN,Denver Nuggets,Western,106.90,0,,,,,
2023-08-25,2023,GSW,Golden State Warriors,Western,102.08,0,,,,,
2023-08-25,2023,LAL,Los Angeles Lakers,Western,102.15,0,,,,,
2023-08-26,2023,BOS,Boston Celtics,Eastern,111.06,0,,,,,
2023-08-26,2023,MIA,Miami Heat,Eastern,105.40,0,,,,,
2023-08-26,2023,MIL,Milwaukee Bucks,Eastern,104.26,0,,,,,
2023-08-26,2023,DEN,Denver Nuggets,Western,107.63,0,,,,,
2023-08-26,2023,GSW,Golden State Warriors,Western,101.92,0,,,,,
2023-08-26,2023,LAL,Los Angeles Lakers,Western,101.44,0,,,,,
2023-08-27,2023,BOS,Boston Celtics,Eastern,111.67,0,,,,,
2023-08-27,2023,MIA,Miami Heat,Eastern,104.25,0,,,,,
2023-08-27,2023,MIL,Milwaukee Bucks,Eastern,104.89,0,,,,,
2023-08-27,2023,DEN,Denver Nuggets,Western,107.49,0,,,,,
2023-08-27,2023,GSW,Golden State Warriors,Western,101.98,0,,,,,
2023-08-27,2023,LAL,Los Angeles Lakers,Western,101.02,0,,,,,
2023-08-28,2023,BOS,Boston Celtics,Eastern,110.95,0,,,,,
2023-08-28,2023,MIA,Miami Heat,Eastern,104.90,0,,,,,
2023-08-28,2023,MIL,Milwaukee Bucks,Eastern,104.76,0,,,,,
2023-08-28,2023,DEN,Denver Nuggets,Western,107.58,0,,,,,
2023-08-28,2023,GSW,Golden State Warriors,Western,101.76,0,,,,,
2023-08-28,2023,LAL,Los Angeles Lakers,Western,101.32,0,,,,,
2023-08-29,2023,BOS,Boston Celtics,Eastern,112.02,0,,,,,
2023-08-29,2023,MIA,Miami Heat,Eastern,104.22,0,,,,,
2023-08-29,2023,MIL,Milwaukee Bucks,Eastern,104.26,0,,,,,
2023-08-29,2023,DEN,Denver Nuggets,Western,107.56,0,,,,,
2023-08-29,2023,GSW,Golden State Warriors,Western,101.88,0,,,,,
2023-08-29,2023,LAL,Los Angeles Lakers,Western,100.94,0,,,,,
2023-08-30,2023,BOS,Boston Celtics,Eastern,112.01,0,,,,,
2023-08-30,2023,MIA,Miami Heat,Eastern,105.15,0,,,,,
2023-08-30,2023,MIL,Milwaukee Bucks,Eastern,104.95,0,,,,,
2023-08-30,2023,DEN,Denver Nuggets,Western,107.09,0,,,,,
2023-08-30,2023,GSW,Golden State Warriors,Western,102.44,0,,,,,
2023-08-30,2023,LAL,Los Angeles Lakers,Western,102.11,0,,,,,
2023-08-31,2023,BOS,Boston Celtics,Eastern,111.00,0,,,,,
2023-08-31,2023,MIA,Miami Heat,Eastern,105.38,0,,,,,
2023-08-31,2023,MIL,Milwaukee Bucks,Eastern,105.56,0,,,,,
2023-08-31,2023,DEN,Denver Nuggets,Western,107.04,0,,,,,
2023-08-31,2023,GSW,Golden State Warriors,Western,102.25,0,,,,,
2023-08-31,2023,LAL,Los Angeles Lakers,Western,101.36,0,,,,,
2023-09-01,2023,BOS,Boston Celtics,Eastern,111.37,0,,,,,
2023-09-01,2023,MIA,Miami Heat,Eastern,104.31,0,,,,,
2023-09-01,2023,MIL,Milwaukee Bucks,Eastern,104.51,0,,,,,
2023-09-01,2023,DEN,Denver Nuggets,Western,107.43,0,,,,,
2023-09-01,2023,GSW,Golden State Warriors,Western,103.17,0,,,,,
2023-09-01,2023,LAL,Los Angeles Lakers,Western,102.16,0,,,,,
2023-09-02,2023,BOS,Boston Celtics,Eastern,110.99,0,,,,,
2023-09-02,2023,MIA,Miami Heat,Eastern,104.76,0,,,,,
2023-09-02,2023,MIL,Milwaukee Bucks,Eastern,105.56,0,,,,,
2023-09-02,2023,DEN,Denver Nuggets,Western,106.36,0,,,,,
2023-09-02,2023,GSW,Golden State Warriors,Western,102.10,0,,,,,
2023-09-02,2023,LAL,Los Angeles Lakers,Western,101.94,0,,,,,
2023-09-03,2023,BOS,Boston Celtics,Eastern,110.37,0,,,,,
2023-09-03,2023,MIA,Miami Heat,Eastern,104.25,0,,,,,
2023-09-03,2023,MIL,Milwaukee Bucks,Eastern,105.44,0,,,,,
2023-09-03,2023,DEN,Denver Nuggets,Western,106.34,0,,,,,
2023-09-03,2023,GSW,Golden State Warriors,Western,102.86,0,,,,,
2023-09-03,2023,LAL,Los Angeles Lakers,Western,102.05,0,,,,,
2023-09-04,2023,BOS,Boston Celtics,Eastern,111.82,0,,,,,
2023-09-04,2023,MIA,Miami Heat,Eastern,104.79,0,,,,,
2023-09-04,2023,MIL,Milwaukee Bucks,Eastern,104.30,0,,,,,
2023-09-04,2023,DEN,Denver Nuggets,Western,106.49,0,,,,,
2023-09-04,2023,GSW,Golden State Warriors,Western,101.83,0,,,,,
2023-09-04,2023,LAL,Los Angeles Lakers,Western,101.33,0,,,,,
2023-09-05,2023,BOS,Boston Celtics,Eastern,110.54,0,,,,,
2023-09-05,2023,MIA,Miami Heat,Eastern,104.72,0,,,,,
2023-09-05,2023,MIL,Milwaukee Bucks,Eastern,104.62,0,,,,,
2023-09-05,2023,DEN,Denver Nuggets,Western,106.50,0,,,,,
2023-09-05,2023,GSW,Golden State Warriors,Western,101.56,0,,,,,
2023-09-05,2023,LAL,Los Angeles Lakers,Western,100.64,0,,,,,
2023-09-06,2023,BOS,Boston Celtics,Eastern,111.64,0,,,,,
2023-09-06,2023,MIA,Miami Heat,Eastern,104.36,0,,,,,
2023-09-06,2023,MIL,Milwaukee Bucks,Eastern,104.99,0,,,,,
2023-09-06,2023,DEN,Denver Nuggets,Western,106.13,0,,,,,
2023-09-06,2023,GSW,Golden State Warriors,Western,102.62,0,,,,,
2023-09-06,2023,LAL,Los Angeles Lakers,Western,101.44,0,,,,,
2023-09-07,2023,BOS,Boston Celtics,Eastern,110.70,0,,,,,
2023-09-07,2023,MIA,Miami Heat,Eastern,105.28,0,,,,,
2023-09-07,2023,MIL,Milwaukee Bucks,Eastern,104.94,0,,,,,
2023-09-07,2023,DEN,Denver Nuggets,Western,107.47,0,,,,,
2023-09-07,2023,GSW,Golden State Warriors,Western,101.41,0,,,,,
2023-09-07,2023,LAL,Los Angeles Lakers,Western,101.23,0,,,,,
2023-09-08,2023,BOS,Boston Celtics,Eastern,110.35,0,,,,,
2023-09-08,2023,MIA,Miami Heat,Eastern,104.14,0,,,,,
2023-09-08,2023,MIL,Milwaukee Bucks,Eastern,105.46,0,,,,,
2023-09-08,2023,DEN,Denver Nuggets,Western,105.87,0,,,,,
2023-09-08,2023,GSW,Golden State Warriors,Western,102.01,0,,,,,
2023-09-08,2023,LAL,Los Angeles Lakers,Western,100.98,0,,,,,
2023-09-09,2023,BOS,Boston Celtics,Eastern,110.39,0,,,,,
2023-09-09,2023,MIA,Miami Heat,Eastern,105.34,0,,,,,
2023-09-09,2023,MIL,Milwaukee Bucks,Eastern,105.00,0,,,,,
2023-09-09,2023,DEN,Denver Nuggets,Western,107.00,0,,,,,
2023-09-09,2023,GSW,Golden State Warriors,Western,102.41,0,,,,,
2023-09-09,2023,LAL,Los Angeles Lakers,Western,101.81,0,,,,,
2023-09-10,2023,BOS,Boston Celtics,Eastern,111.15,0,,,,,
2023-09-10,2023,MIA,Miami Heat,Eastern,104.89,0,,,,,
